feedback_id,customer_id,rating,complaint_type,feedback_date
4440,1488,2,Port Not Working,2025-06-10
4441,489,1,Long Wait Time,2025-10-15
4442,733,1,Poor App Experience,2026-02-23
4443,1762,1,Slow Charging,2025-05-15
4444,1369,2,Payment Failure,2025-07-10
4445,496,1,Payment Failure,2026-03-05
4446,529,1,Slow Charging,2026-03-28
4447,1050,4,No Complaint,2026-04-20
4448,742,3,No Complaint,2025-09-24
4449,1689,1,Slow Charging,2026-02-15
4450,1504,3,No Complaint,2025-12-08
4451,631,4,No Complaint,2025-12-27
4452,1681,1,Long Wait Time,2026-01-02
4453,906,1,Slow Charging,2025-12-05
4454,1152,3,No Complaint,2025-08-08
4455,1640,4,No Complaint,2026-01-29
4456,1303,1,Payment Failure,2025-11-28
4457,284,3,No Complaint,2025-05-27
4458,865,4,Slow Charging,2025-08-11
4459,984,3,Slow Charging,2025-11-10
4460,558,5,Slow Charging,2025-09-12
4461,454,3,Slow Charging,2025-12-03
4462,787,4,Slow Charging,2025-10-13
4463,1190,1,Long Wait Time,2026-01-08
4464,1593,2,Payment Failure,2025-07-23
4465,586,5,No Complaint,2025-11-28
4466,1092,3,No Complaint,2026-02-19
4467,1384,4,Slow Charging,2025-11-30
4468,1071,1,Payment Failure,2025-11-05
4469,1356,5,No Complaint,2026-03-21
4470,1607,2,Payment Failure,2026-05-05
4471,998,1,Payment Failure,2025-09-03
4472,1255,5,No Complaint,2026-04-11
4473,165,2,Poor App Experience,2025-06-06
4474,1140,2,Port Not Working,2026-03-23
4475,1434,3,No Complaint,2026-02-21
4476,1293,1,Port Not Working,2025-11-21
4477,151,4,No Complaint,2026-01-28
4478,925,1,Long Wait Time,2025-11-15
4479,728,5,Slow Charging,2025-09-15
4480,365,1,Poor App Experience,2026-01-11
4481,121,1,Poor App Experience,2025-05-15
4482,1189,3,No Complaint,2025-05-06
4483,1194,5,No Complaint,2025-06-06
4484,1659,2,Port Not Working,2026-03-16
4485,893,1,Port Not Working,2026-03-12
4486,527,5,No Complaint,2026-03-02
4487,1809,2,Long Wait Time,2025-08-16
4488,292,4,No Complaint,2025-07-10
4489,412,2,Long Wait Time,2025-09-26
4490,315,3,Slow Charging,2026-02-08
4491,17,4,Slow Charging,2025-07-26
4492,1032,2,Payment Failure,2026-02-11
4493,782,4,Slow Charging,2025-12-19
4494,1354,4,No Complaint,2025-10-11
4495,401,3,No Complaint,2026-04-21
4496,858,3,Slow Charging,2025-11-20
4497,377,2,Slow Charging,2026-01-06
4498,1083,1,Port Not Working,2026-02-11
4499,1886,2,Payment Failure,2025-12-22
4500,903,1,Poor App Experience,2026-04-17
4501,436,3,No Complaint,2026-01-18
4502,1604,2,Poor App Experience,2025-05-27
4503,1200,3,No Complaint,2025-05-09
4504,1488,2,Poor App Experience,2025-10-05
4505,1614,3,No Complaint,2025-08-28
4506,1681,2,Payment Failure,2025-05-22
4507,471,1,Slow Charging,2025-07-17
4508,668,2,Port Not Working,2026-03-11
4509,184,4,No Complaint,2026-02-20
4510,787,5,No Complaint,2026-01-01
4511,11,2,Slow Charging,2025-07-26
4512,926,5,No Complaint,2025-05-24
4513,1047,1,Port Not Working,2025-05-15
4514,1222,4,Slow Charging,2025-10-29
4515,1593,1,Long Wait Time,2026-01-22
4516,1615,1,Poor App Experience,2025-06-28
4517,1236,4,No Complaint,2025-06-10
4518,1604,2,Payment Failure,2025-09-03
4519,1178,2,Poor App Experience,2026-04-28
4520,98,5,Slow Charging,2025-09-16
4521,1487,4,No Complaint,2026-02-28
4522,1002,5,No Complaint,2025-11-22
4523,1225,4,No Complaint,2025-07-08
4524,1338,2,Slow Charging,2025-05-26
4525,241,2,Payment Failure,2025-09-16
4526,850,1,Slow Charging,2025-06-18
4527,437,5,Slow Charging,2025-11-22
4528,1789,2,Long Wait Time,2025-05-17
4529,578,4,Slow Charging,2025-10-21
4530,178,2,Long Wait Time,2025-11-10
4531,1654,4,No Complaint,2025-05-29
4532,1761,5,Slow Charging,2025-12-29
4533,834,1,Long Wait Time,2025-08-26
4534,1519,3,No Complaint,2026-01-29
4535,1714,4,Slow Charging,2025-05-24
4536,1713,3,No Complaint,2025-07-24
4537,1260,5,No Complaint,2026-03-20
4538,615,5,No Complaint,2025-06-29
4539,581,1,Port Not Working,2025-07-01
4540,920,5,No Complaint,2025-07-07
4541,701,2,Long Wait Time,2025-07-24
4542,431,3,Slow Charging,2026-05-05
4543,588,1,Poor App Experience,2025-05-10
4544,116,2,Port Not Working,2025-07-27
4545,1133,2,Long Wait Time,2025-07-21
4546,1208,1,Slow Charging,2026-02-11
4547,1340,5,No Complaint,2025-09-26
4548,728,4,Slow Charging,2026-04-08
4549,1877,5,Slow Charging,2025-06-18
4550,1399,1,Long Wait Time,2025-07-12
4551,927,1,Port Not Working,2026-02-12
4552,1963,5,No Complaint,2026-05-01
4553,1245,4,No Complaint,2025-09-02
4554,1298,3,No Complaint,2026-01-02
4555,1549,2,Slow Charging,2025-05-27
4556,1597,5,No Complaint,2025-10-16
4557,1548,2,Port Not Working,2026-01-29
4558,545,4,Slow Charging,2025-05-14
4559,1971,1,Long Wait Time,2026-04-28
4560,1146,4,Slow Charging,2025-10-06
4561,1262,5,Slow Charging,2025-05-21
4562,1406,4,No Complaint,2026-05-02
4563,1102,4,No Complaint,2026-03-03
4564,165,3,No Complaint,2026-03-01
4565,788,2,Port Not Working,2025-06-07
4566,361,2,Port Not Working,2025-11-05
4567,389,5,No Complaint,2026-02-20
4568,1105,3,No Complaint,2025-07-30
4569,1606,4,No Complaint,2025-12-16
4570,1158,2,Long Wait Time,2026-01-05
4571,1584,5,No Complaint,2025-11-06
4572,1385,1,Long Wait Time,2026-03-10
4573,1011,2,Long Wait Time,2025-06-15
4574,1207,5,No Complaint,2025-07-23
4575,274,1,Long Wait Time,2025-11-18
4576,23,4,Slow Charging,2025-09-19
4577,447,2,Payment Failure,2026-05-01
4578,1131,2,Payment Failure,2026-01-02
4579,718,3,No Complaint,2025-07-11
4580,1759,5,Slow Charging,2026-01-07
4581,1021,1,Payment Failure,2026-01-26
4582,1929,1,Poor App Experience,2025-11-03
4583,1905,2,Port Not Working,2025-12-06
4584,774,3,No Complaint,2025-06-27
4585,1679,3,Slow Charging,2026-02-23
4586,1381,2,Slow Charging,2026-05-04
4587,770,4,Slow Charging,2026-01-17
4588,763,1,Slow Charging,2025-12-24
4589,370,4,Slow Charging,2026-02-05
4590,1952,4,Slow Charging,2026-04-21
4591,398,1,Poor App Experience,2026-03-18
4592,587,2,Poor App Experience,2025-12-01
4593,187,1,Long Wait Time,2025-08-30
4594,866,4,Slow Charging,2026-02-06
4595,1889,4,Slow Charging,2025-05-10
4596,1488,5,Slow Charging,2026-01-22
4597,1158,5,No Complaint,2026-03-05
4598,1744,3,Slow Charging,2026-02-22
4599,157,3,Slow Charging,2025-09-27
4600,1500,4,Slow Charging,2026-04-28
4601,46,1,Payment Failure,2025-10-23
4602,1990,3,No Complaint,2025-07-19
4603,1452,5,No Complaint,2025-06-15
4604,1962,2,Port Not Working,2026-02-24
4605,1095,4,No Complaint,2026-01-25
4606,512,4,No Complaint,2025-08-10
4607,1828,3,No Complaint,2025-06-25
4608,19,2,Long Wait Time,2026-03-24
4609,94,3,No Complaint,2025-06-03
4610,1463,2,Long Wait Time,2026-03-31
4611,1420,5,No Complaint,2025-12-16
4612,619,1,Port Not Working,2025-11-27
4613,1947,3,No Complaint,2026-03-26
4614,1713,2,Slow Charging,2026-04-18
4615,1688,3,Slow Charging,2026-03-18
4616,617,3,No Complaint,2026-03-03
4617,1516,4,No Complaint,2026-03-20
4618,1848,1,Poor App Experience,2025-11-13
4619,642,3,Slow Charging,2025-07-17
4620,485,1,Payment Failure,2026-03-14
4621,1874,4,No Complaint,2025-12-21
4622,1348,4,No Complaint,2025-11-20
4623,813,2,Payment Failure,2026-02-07
4624,1852,5,Slow Charging,2025-09-15
4625,202,5,No Complaint,2025-10-11
4626,962,1,Payment Failure,2026-03-14
4627,1670,3,Slow Charging,2025-12-08
4628,1574,3,No Complaint,2025-10-02
4629,1832,1,Poor App Experience,2025-08-17
4630,1426,2,Payment Failure,2025-12-04
4631,1694,4,Slow Charging,2025-12-04
4632,209,4,No Complaint,2025-09-07
4633,1149,4,Slow Charging,2026-02-28
4634,1858,1,Slow Charging,2025-09-18
4635,541,3,Slow Charging,2026-03-30
4636,163,2,Slow Charging,2025-10-10
4637,1685,5,No Complaint,2025-05-26
4638,596,2,Port Not Working,2026-02-14
4639,89,1,Payment Failure,2025-08-21
4640,673,4,Slow Charging,2025-06-27
4641,1760,4,No Complaint,2025-11-18
4642,1301,3,Slow Charging,2025-12-17
4643,1165,4,No Complaint,2025-10-27
4644,95,1,Slow Charging,2026-02-08
4645,1783,1,Slow Charging,2026-04-16
4646,442,3,Slow Charging,2025-11-18
4647,294,3,No Complaint,2025-06-27
4648,294,5,Slow Charging,2026-03-02
4649,1224,4,Slow Charging,2026-03-02
4650,1216,4,No Complaint,2025-11-07
4651,349,3,Slow Charging,2026-04-01
4652,768,3,No Complaint,2025-10-23
4653,288,5,No Complaint,2025-10-23
4654,395,5,No Complaint,2025-09-24
4655,1955,4,No Complaint,2026-02-02
4656,1942,2,Port Not Working,2025-05-06
4657,1181,4,No Complaint,2026-02-16
4658,1462,2,Port Not Working,2026-02-20
4659,1967,5,No Complaint,2025-10-06
4660,149,3,No Complaint,2025-05-28
4661,239,2,Slow Charging,2025-06-19
4662,1518,4,Slow Charging,2025-05-17
4663,880,3,Slow Charging,2025-06-25
4664,1663,2,Slow Charging,2026-01-20
4665,1401,5,No Complaint,2025-10-20
4666,420,4,Slow Charging,2026-05-02
4667,1750,4,Slow Charging,2026-03-11
4668,3,1,Payment Failure,2025-06-25
4669,137,4,No Complaint,2025-10-07
4670,1514,3,No Complaint,2025-11-27
4671,51,1,Slow Charging,2026-03-13
4672,611,3,No Complaint,2025-11-05
4673,1219,4,No Complaint,2025-09-27
4674,525,3,No Complaint,2025-11-30
4675,1331,4,Slow Charging,2025-08-18
4676,1484,4,No Complaint,2026-01-26
4677,1569,2,Long Wait Time,2025-08-19
4678,428,4,No Complaint,2026-01-28
4679,1061,5,No Complaint,2025-11-26
4680,445,1,Port Not Working,2025-05-26
4681,1360,4,Slow Charging,2025-06-28
4682,173,3,No Complaint,2025-07-21
4683,328,2,Slow Charging,2025-05-15
4684,543,4,No Complaint,2025-05-30
4685,1311,5,No Complaint,2026-03-16
4686,245,3,No Complaint,2025-05-21
4687,382,3,Slow Charging,2025-12-06
4688,1094,1,Poor App Experience,2025-12-14
4689,903,1,Poor App Experience,2025-12-17
4690,1301,5,No Complaint,2025-08-24
4691,1736,1,Payment Failure,2025-10-25
4692,509,2,Port Not Working,2025-09-24
4693,552,3,No Complaint,2025-09-10
4694,1866,1,Long Wait Time,2026-03-05
4695,320,1,Slow Charging,2025-10-29
4696,477,4,No Complaint,2025-09-08
4697,1544,1,Long Wait Time,2025-05-05
4698,1585,1,Poor App Experience,2025-06-19
4699,1517,2,Poor App Experience,2025-11-13
4700,88,5,Slow Charging,2026-01-02
4701,1129,5,No Complaint,2025-05-31
4702,1761,5,Slow Charging,2026-02-06
4703,81,2,Long Wait Time,2025-06-23
4704,50,3,No Complaint,2026-04-30
4705,1979,5,No Complaint,2025-10-17
4706,187,4,Slow Charging,2025-07-04
4707,1673,5,No Complaint,2025-12-01
4708,1303,3,Slow Charging,2025-11-27
4709,382,3,No Complaint,2026-02-02
4710,441,4,No Complaint,2025-08-13
4711,215,2,Slow Charging,2025-08-02
4712,372,4,Slow Charging,2026-03-02
4713,1963,5,No Complaint,2025-06-19
4714,778,5,No Complaint,2025-06-05
4715,968,2,Long Wait Time,2025-10-20
4716,8,2,Long Wait Time,2026-02-05
4717,143,2,Port Not Working,2026-03-13
4718,1976,2,Payment Failure,2026-05-05
4719,1501,4,No Complaint,2025-07-28
4720,1104,3,No Complaint,2026-01-20
4721,452,3,No Complaint,2025-07-15
4722,679,4,No Complaint,2025-10-21
4723,521,2,Long Wait Time,2026-04-29
4724,1539,1,Long Wait Time,2026-04-19
4725,1803,2,Port Not Working,2025-05-16
4726,457,5,No Complaint,2026-04-13
4727,1301,2,Long Wait Time,2025-07-21
4728,1474,4,No Complaint,2026-01-15
4729,91,5,No Complaint,2025-10-17
4730,954,1,Poor App Experience,2026-01-11
4731,421,2,Slow Charging,2025-10-09
4732,214,5,No Complaint,2026-03-19
4733,1444,4,Slow Charging,2026-01-29
4734,1507,5,No Complaint,2025-12-07
4735,1987,1,Payment Failure,2025-11-22
4736,358,2,Long Wait Time,2025-10-11
4737,1681,2,Slow Charging,2026-03-31
4738,227,5,Slow Charging,2025-11-15
4739,266,5,Slow Charging,2025-10-08
4740,1447,4,No Complaint,2025-07-26
4741,1073,2,Payment Failure,2025-05-29
4742,307,2,Port Not Working,2026-03-14
4743,1350,3,No Complaint,2025-08-14
4744,391,5,No Complaint,2026-01-21
4745,1941,5,Slow Charging,2025-11-14
4746,1461,5,Slow Charging,2026-02-04
4747,1458,4,No Complaint,2026-03-06
4748,772,1,Payment Failure,2025-10-10
4749,128,3,No Complaint,2025-11-12
4750,1072,1,Long Wait Time,2025-06-04
4751,641,1,Slow Charging,2025-07-10
4752,1412,4,No Complaint,2025-07-07
4753,679,2,Long Wait Time,2026-03-11
4754,47,2,Payment Failure,2026-01-16
4755,1447,5,No Complaint,2025-11-25
4756,1737,5,No Complaint,2025-05-22
4757,1020,3,No Complaint,2025-11-07
4758,167,3,No Complaint,2025-08-23
4759,1350,4,No Complaint,2025-12-08
4760,1704,2,Poor App Experience,2025-08-25
4761,1260,4,Slow Charging,2025-10-23
4762,270,4,No Complaint,2026-02-12
4763,30,4,No Complaint,2026-04-11
4764,1838,3,No Complaint,2025-09-03
4765,1986,2,Payment Failure,2025-11-25
4766,1568,4,No Complaint,2025-07-27
4767,1572,3,Slow Charging,2026-02-28
4768,146,4,Slow Charging,2025-12-23
4769,1785,5,Slow Charging,2025-09-25
4770,1598,2,Payment Failure,2026-02-07
4771,1646,4,No Complaint,2025-11-29
4772,1353,3,No Complaint,2025-09-12
4773,1655,2,Port Not Working,2025-07-09
4774,1040,1,Long Wait Time,2025-11-17
4775,243,2,Payment Failure,2026-04-22
4776,1090,2,Slow Charging,2025-07-08
4777,803,1,Poor App Experience,2025-07-30
4778,1490,2,Port Not Working,2026-04-11
4779,876,2,Slow Charging,2026-01-24
4780,1584,3,Slow Charging,2026-02-14
4781,1597,2,Poor App Experience,2025-10-13
4782,946,3,No Complaint,2025-07-26
4783,495,4,No Complaint,2025-08-25
4784,425,4,No Complaint,2025-12-07
4785,1282,3,No Complaint,2025-05-09
4786,1580,3,Slow Charging,2025-12-03
4787,1223,2,Poor App Experience,2025-09-03
4788,1514,4,No Complaint,2025-09-20
4789,529,1,Port Not Working,2025-05-13
4790,692,4,Slow Charging,2026-05-04
4791,709,2,Slow Charging,2026-01-01
4792,420,3,No Complaint,2026-05-01
4793,590,5,No Complaint,2025-06-10
4794,1209,1,Port Not Working,2025-12-21
4795,681,2,Port Not Working,2025-09-17
4796,1223,2,Poor App Experience,2025-06-15
4797,1865,5,Slow Charging,2025-06-30
4798,743,5,Slow Charging,2025-12-08
4799,1795,3,No Complaint,2025-08-12
4800,332,3,Slow Charging,2025-11-08
4801,1472,1,Port Not Working,2026-01-25
4802,998,2,Slow Charging,2026-04-20
4803,1327,1,Port Not Working,2026-01-21
4804,1682,4,Slow Charging,2025-09-23
4805,564,1,Long Wait Time,2025-06-10
4806,1617,2,Poor App Experience,2025-09-21
4807,1658,3,No Complaint,2026-02-16
4808,1137,4,Slow Charging,2025-10-27
4809,1472,4,No Complaint,2025-12-04
4810,1461,2,Long Wait Time,2025-11-05
4811,1567,4,No Complaint,2025-08-02
4812,436,5,No Complaint,2025-10-04
4813,1092,1,Poor App Experience,2025-09-10
4814,751,1,Slow Charging,2025-09-16
4815,1136,3,Slow Charging,2025-05-25
4816,179,5,No Complaint,2026-01-24
4817,253,3,No Complaint,2026-04-05
4818,477,5,No Complaint,2026-03-01
4819,793,4,No Complaint,2026-04-13
4820,119,4,No Complaint,2025-08-30
4821,755,3,Slow Charging,2025-12-24
4822,513,5,Slow Charging,2025-11-09
4823,1654,3,No Complaint,2026-04-16
4824,550,2,Poor App Experience,2025-09-22
4825,916,2,Payment Failure,2025-10-01
4826,1081,5,Slow Charging,2025-11-08
4827,1582,3,No Complaint,2026-03-04
4828,1417,1,Payment Failure,2026-05-02
4829,738,3,No Complaint,2025-08-26
4830,4,5,No Complaint,2025-12-04
4831,1592,3,No Complaint,2025-10-31
4832,626,1,Slow Charging,2025-12-25
4833,80,3,No Complaint,2026-01-06
4834,732,3,Slow Charging,2025-05-18
4835,1778,2,Slow Charging,2025-06-01
4836,862,3,No Complaint,2025-08-31
4837,1587,3,No Complaint,2025-11-04
4838,1627,2,Port Not Working,2026-04-25
4839,1561,2,Payment Failure,2026-02-21
4840,814,4,No Complaint,2025-11-24
4841,682,3,Slow Charging,2025-10-11
4842,1656,5,No Complaint,2025-08-13
4843,805,2,Payment Failure,2026-02-03
4844,185,1,Poor App Experience,2026-03-25
4845,660,1,Poor App Experience,2025-12-24
4846,1673,4,Slow Charging,2026-01-17
4847,20,5,No Complaint,2026-04-16
4848,1863,3,No Complaint,2025-11-27
4849,1513,5,Slow Charging,2025-10-20
4850,408,5,Slow Charging,2025-12-28
4851,1225,3,No Complaint,2025-05-11
4852,1725,5,No Complaint,2025-09-29
4853,1369,1,Port Not Working,2026-03-04
4854,1888,4,No Complaint,2025-10-28
4855,266,3,No Complaint,2025-09-27
4856,963,5,No Complaint,2026-01-10
4857,1148,4,No Complaint,2025-06-06
4858,1800,2,Payment Failure,2025-10-31
4859,1090,3,Slow Charging,2025-11-15
4860,995,5,Slow Charging,2025-08-18
4861,552,4,Slow Charging,2025-05-21
4862,1602,5,Slow Charging,2026-01-10
4863,1533,3,No Complaint,2026-03-23
4864,118,5,No Complaint,2026-01-20
4865,1372,4,No Complaint,2025-08-28
4866,528,5,No Complaint,2025-05-19
4867,1714,3,No Complaint,2025-09-03
4868,1196,3,Slow Charging,2025-09-15
4869,721,3,Slow Charging,2026-01-22
4870,309,5,Slow Charging,2026-04-05
4871,1327,3,Slow Charging,2025-10-04
4872,1537,3,Slow Charging,2025-09-05
4873,892,1,Long Wait Time,2025-08-01
4874,1357,1,Payment Failure,2026-03-06
4875,452,2,Payment Failure,2025-11-19
4876,791,2,Port Not Working,2025-09-06
4877,1374,4,No Complaint,2025-11-25
4878,1502,2,Poor App Experience,2026-04-17
4879,1985,5,No Complaint,2025-11-04
4880,1760,1,Port Not Working,2025-05-16
4881,40,5,No Complaint,2025-05-29
4882,1683,5,No Complaint,2025-07-11
4883,620,5,No Complaint,2025-09-20
4884,1160,1,Port Not Working,2026-04-19
4885,1397,3,No Complaint,2026-02-01
4886,1700,3,No Complaint,2026-01-10
4887,786,2,Payment Failure,2026-04-22
4888,1249,4,No Complaint,2025-10-11
4889,1943,3,No Complaint,2025-12-15
4890,1416,2,Long Wait Time,2025-09-25
4891,1852,3,No Complaint,2025-06-20
4892,176,1,Payment Failure,2025-05-14
4893,1013,2,Slow Charging,2026-01-03
4894,1004,1,Poor App Experience,2026-01-27
4895,1387,2,Payment Failure,2025-05-29
4896,814,3,No Complaint,2025-11-04
4897,478,2,Slow Charging,2025-12-17
4898,1054,1,Poor App Experience,2025-07-07
4899,1922,4,No Complaint,2025-07-15
4900,1947,3,Slow Charging,2025-06-25
4901,679,5,No Complaint,2026-03-16
4902,187,1,Port Not Working,2025-11-10
4903,411,2,Slow Charging,2025-08-16
4904,1229,5,No Complaint,2025-06-05
4905,263,4,No Complaint,2025-08-07
4906,1553,2,Payment Failure,2025-07-18
4907,787,4,Slow Charging,2025-09-13
4908,428,3,Slow Charging,2026-02-12
4909,1234,1,Payment Failure,2025-05-16
4910,110,1,Port Not Working,2025-11-13
4911,734,4,No Complaint,2026-04-13
4912,575,4,Slow Charging,2025-10-01
4913,450,1,Poor App Experience,2025-05-14
4914,8,4,Slow Charging,2025-11-14
4915,290,2,Payment Failure,2025-11-05
4916,179,1,Long Wait Time,2025-07-08
4917,1383,5,No Complaint,2025-10-20
4918,653,1,Slow Charging,2025-10-12
4919,446,4,No Complaint,2025-10-02
4920,94,4,No Complaint,2025-09-09
4921,1685,4,Slow Charging,2025-07-19
4922,843,2,Poor App Experience,2026-02-18
4923,21,2,Port Not Working,2026-01-31
4924,613,3,No Complaint,2025-08-08
4925,1571,4,No Complaint,2026-03-21
4926,1979,4,No Complaint,2025-07-29
4927,508,4,No Complaint,2025-08-20
4928,90,1,Long Wait Time,2025-05-30
4929,231,3,No Complaint,2025-08-30
4930,1004,1,Slow Charging,2026-02-27
4931,1569,4,No Complaint,2025-07-10
4932,1044,1,Slow Charging,2026-02-13
4933,294,4,No Complaint,2025-12-13
4934,1304,5,No Complaint,2025-11-10
4935,1517,5,Slow Charging,2025-08-21
4936,1133,2,Payment Failure,2025-09-09
4937,739,4,No Complaint,2026-04-28
4938,136,5,Slow Charging,2026-02-09
4939,545,2,Poor App Experience,2025-08-31
4940,671,5,Slow Charging,2026-04-28
4941,1830,3,No Complaint,2026-04-13
4942,510,3,No Complaint,2025-09-22
4943,461,3,Slow Charging,2025-10-14
4944,905,1,Port Not Working,2025-11-15
4945,455,5,No Complaint,2025-07-02
4946,150,5,No Complaint,2025-11-18
4947,1794,1,Long Wait Time,2026-04-15
4948,1357,4,No Complaint,2026-04-05
4949,1215,3,No Complaint,2025-05-23
4950,1572,3,No Complaint,2025-11-10
4951,1514,3,No Complaint,2025-12-27
4952,1679,1,Port Not Working,2026-03-02
4953,1164,1,Slow Charging,2025-11-05
4954,801,2,Poor App Experience,2025-10-23
4955,1883,2,Long Wait Time,2025-10-30
4956,741,5,Slow Charging,2026-04-20
4957,1531,5,No Complaint,2026-03-17
4958,295,3,Slow Charging,2025-12-29
4959,291,5,Slow Charging,2025-08-05
4960,336,5,No Complaint,2025-11-28
4961,133,2,Poor App Experience,2025-11-04
4962,239,4,Slow Charging,2025-09-15
4963,1862,5,No Complaint,2025-05-28
4964,1598,2,Slow Charging,2026-04-26
4965,528,2,Poor App Experience,2025-11-19
4966,1853,1,Poor App Experience,2025-10-30
4967,1713,3,No Complaint,2025-06-25
4968,1727,1,Long Wait Time,2026-02-05
4969,1336,4,Slow Charging,2026-03-09
4970,1072,3,No Complaint,2026-01-20
4971,1471,1,Payment Failure,2026-03-30
4972,994,4,Slow Charging,2026-03-25
4973,1936,3,No Complaint,2025-12-05
4974,223,3,No Complaint,2025-06-29
4975,670,5,No Complaint,2025-08-23
4976,1066,1,Port Not Working,2025-09-06
4977,352,2,Long Wait Time,2025-08-25
4978,346,4,Slow Charging,2026-01-10
4979,1181,2,Slow Charging,2025-07-29
4980,1120,4,No Complaint,2025-11-14
4981,268,4,Slow Charging,2025-11-23
4982,840,5,No Complaint,2026-04-09
4983,1496,2,Long Wait Time,2025-11-06
4984,896,4,Slow Charging,2025-12-21
4985,1126,5,No Complaint,2026-01-27
4986,1072,5,Slow Charging,2026-03-11
4987,1332,5,No Complaint,2025-09-05
4988,1744,2,Poor App Experience,2025-07-05
4989,1882,1,Long Wait Time,2025-09-16
4990,321,3,No Complaint,2026-01-21
4991,1173,2,Poor App Experience,2025-07-09
4992,150,2,Payment Failure,2026-04-28
4993,1656,2,Payment Failure,2025-06-09
4994,942,4,No Complaint,2026-01-14
4995,1912,3,No Complaint,2025-09-05
4996,888,4,No Complaint,2026-05-02
4997,1046,4,No Complaint,2025-05-28
4998,91,3,Slow Charging,2025-06-18
