session_id,customer_id,station_id,session_start,duration_minutes,energy_kwh,wait_time_minutes,amount_paid
9033,915,17,2024-07-19 17:46:00,59,74.69,12,818.97
9034,1716,5,2024-02-01 23:29:00,80,97.68,3,949.25
9035,936,39,2024-05-11 19:07:00,70,68.75,30,1206.32
9036,1827,40,2024-10-09 16:08:00,38,53.3,2,644.57
9037,297,31,2024-01-18 09:39:00,22,18.84,3,249.02
9038,1560,24,2024-08-01 04:15:00,40,56.5,7,514.08
9039,1022,12,2024-10-24 01:02:00,40,40.28,9,580.75
9040,1778,4,2025-01-13 21:37:00,94,77.9,11,1381.56
9041,401,4,2024-09-07 09:20:00,56,41.02,1,588.56
9042,406,23,2024-11-10 05:40:00,12,17.53,15,253.59
9043,1788,3,2025-03-12 17:12:00,84,101.96,4,1239.41
9044,1634,47,2024-01-02 06:03:00,73,76.97,7,1098.02
9045,136,42,2024-07-28 08:09:00,103,118.02,12,1063.35
9046,1292,23,2024-11-26 15:39:00,78,93.38,3,1535.7
9047,340,13,2024-04-07 03:43:00,63,93.32,6,794.62
9048,1461,40,2024-11-03 05:43:00,106,127.9,12,1330.87
9049,1385,6,2024-02-14 09:57:00,12,16.48,3,189.47
9050,103,33,2025-02-16 00:51:00,46,29.89,14,491.13
9051,148,30,2025-04-01 15:34:00,22,16.54,7,172.91
9052,449,18,2025-04-24 11:16:00,27,32.28,6,474.29
9053,175,48,2024-09-01 21:31:00,76,53.11,12,519.25
9054,229,47,2024-05-20 05:30:00,63,58.39,13,664.83
9055,1703,2,2024-09-01 13:09:00,18,21.96,3,265.42
9056,1772,21,2024-01-29 21:08:00,18,15.4,2,262.86
9057,773,42,2024-03-02 03:54:00,43,59.69,1,923.76
9058,799,19,2024-06-13 10:32:00,33,19.99,8,311.15
9059,1419,9,2025-02-06 08:16:00,55,39.16,3,699.88
9060,630,27,2024-06-19 07:50:00,69,41.55,4,422.89
9061,1048,43,2024-08-29 19:51:00,76,101.83,21,1451.3
9062,348,49,2025-01-11 07:45:00,58,85.68,14,1404.75
9063,1224,36,2024-10-17 11:13:00,120,104.2,4,1202.55
9064,1586,5,2024-09-11 01:07:00,34,45.19,10,587.74
9065,1749,6,2024-12-13 05:07:00,57,53.39,11,959.06
9066,541,36,2024-10-22 19:15:00,120,72.16,42,918.26
9067,418,1,2025-01-23 03:25:00,21,29.13,0,322.97
9068,1932,49,2025-02-28 02:06:00,99,148.38,2,2167.21
9069,789,8,2024-01-26 18:42:00,99,116.31,37,1732.77
9070,100,46,2025-02-07 04:46:00,83,107.88,12,1371.83
9071,1926,27,2025-03-16 22:38:00,70,69.65,0,692.15
9072,1171,13,2024-02-23 13:51:00,39,48.73,6,728.76
9073,623,35,2024-04-30 11:23:00,66,58.13,0,780.0
9074,901,20,2025-03-30 15:05:00,72,71.87,10,815.26
9075,598,34,2024-10-21 22:24:00,42,34.11,4,516.2
9076,1596,26,2024-10-27 12:14:00,23,30.57,3,344.0
9077,1092,39,2024-11-09 13:00:00,85,98.17,5,1166.21
9078,516,13,2024-01-27 19:09:00,65,48.21,28,632.71
9079,516,2,2024-02-27 11:09:00,18,18.1,6,242.48
9080,104,5,2024-12-03 16:52:00,88,130.05,7,2005.27
9081,1423,41,2024-04-03 09:50:00,71,48.89,5,558.13
9082,1943,38,2024-11-11 19:44:00,100,95.87,40,1610.33
9083,480,40,2024-01-31 06:06:00,106,100.59,14,1586.93
9084,1719,34,2024-02-22 17:49:00,109,115.44,8,966.52
9085,496,19,2024-04-27 02:36:00,12,17.04,11,243.28
9086,1435,14,2024-05-21 12:39:00,106,152.93,13,2305.45
9087,696,44,2024-10-08 19:30:00,17,11.62,31,176.12
9088,1495,19,2025-04-18 04:56:00,95,68.39,15,574.18
9089,1967,47,2025-03-14 11:23:00,70,70.68,5,590.03
9090,1757,4,2025-01-03 10:44:00,39,37.97,1,514.12
9091,886,18,2024-04-22 10:58:00,101,128.97,7,2117.56
9092,361,3,2024-02-22 17:30:00,72,69.97,2,674.31
9093,1608,37,2024-05-17 20:16:00,103,68.94,14,806.76
9094,1294,1,2025-05-10 19:06:00,29,35.74,13,573.6
9095,397,25,2024-07-23 05:03:00,62,73.22,4,949.42
9096,530,18,2024-08-20 00:52:00,82,92.11,13,1170.33
9097,747,1,2024-08-20 02:27:00,28,22.67,4,384.08
9098,731,9,2024-08-10 21:22:00,96,127.36,10,1899.78
9099,910,22,2025-04-22 14:26:00,95,100.94,3,971.74
9100,1747,1,2024-01-19 11:26:00,117,103.96,10,1191.32
9101,500,4,2025-01-18 21:16:00,12,12.41,8,124.0
9102,1815,39,2024-04-14 16:29:00,30,41.93,14,695.19
9103,974,42,2025-04-07 11:38:00,101,80.11,11,1136.93
9104,1666,12,2024-05-26 05:12:00,81,70.45,4,737.55
9105,309,35,2024-10-28 00:06:00,105,107.56,1,1286.99
9106,997,34,2025-04-26 02:44:00,113,164.76,13,2178.39
9107,1204,16,2024-10-05 06:37:00,97,119.67,10,1877.87
9108,392,18,2024-11-17 10:49:00,73,89.48,2,835.42
9109,1145,19,2024-01-29 06:48:00,74,61.91,1,1033.04
9110,1132,34,2024-08-25 00:16:00,88,111.04,2,1518.36
9111,1662,8,2024-10-07 20:29:00,38,27.24,22,306.9
9112,1162,22,2024-01-27 19:26:00,27,20.79,25,229.67
9113,53,44,2024-07-05 23:46:00,82,105.32,7,1836.59
9114,1133,47,2024-11-11 17:15:00,41,60.28,6,750.94
9115,1068,32,2024-04-14 21:42:00,39,34.86,1,392.63
9116,1850,36,2024-03-23 19:40:00,116,154.04,43,2160.09
9117,696,37,2025-01-17 16:04:00,46,67.1,0,753.85
9118,1260,22,2024-02-04 11:21:00,62,64.44,12,709.49
9119,1732,12,2024-08-24 06:03:00,14,13.63,12,148.98
9120,79,18,2025-02-16 16:30:00,17,14.69,4,195.44
9121,1283,3,2025-05-10 08:59:00,95,103.24,3,1449.27
9122,1271,19,2025-04-07 20:17:00,66,64.67,22,928.38
9123,933,32,2025-01-30 19:36:00,40,42.37,26,669.36
9124,1607,3,2024-02-28 07:53:00,11,8.57,14,105.4
9125,23,18,2024-10-30 03:37:00,22,27.8,14,228.33
9126,680,30,2024-10-23 21:28:00,37,25.52,1,390.89
9127,1000,48,2024-02-05 07:27:00,31,41.49,5,708.05
9128,753,32,2024-09-23 09:04:00,82,49.88,4,463.07
9129,152,8,2024-04-22 22:32:00,75,73.79,2,999.77
9130,888,2,2025-03-26 15:00:00,88,115.75,2,1725.88
9131,1192,21,2024-09-10 05:49:00,42,28.55,13,387.55
9132,1520,33,2025-05-04 21:40:00,42,38.44,6,586.6
9133,1161,33,2025-05-15 21:04:00,90,57.14,11,571.19
9134,1787,20,2024-01-05 11:14:00,47,49.22,9,674.34
9135,1838,41,2025-02-26 06:02:00,97,105.32,1,1338.74
9136,1275,38,2025-04-06 07:17:00,55,53.1,2,886.18
9137,1208,43,2024-01-14 15:42:00,31,29.43,9,486.51
9138,1719,21,2025-03-08 07:46:00,38,43.83,4,489.56
9139,1176,38,2024-10-16 02:28:00,80,108.66,5,1391.79
9140,650,12,2025-03-22 04:28:00,40,41.34,5,632.71
9141,1866,27,2024-04-12 16:27:00,24,34.59,14,314.85
9142,1152,5,2024-04-08 17:53:00,34,30.78,3,488.32
9143,1039,7,2024-01-15 11:09:00,48,56.61,10,459.92
9144,644,30,2025-04-26 20:34:00,37,34.4,21,299.79
9145,239,46,2025-03-23 06:56:00,93,121.03,10,1541.25
9146,1623,26,2024-02-16 09:16:00,47,29.18,10,367.01
9147,1166,32,2024-11-05 17:19:00,38,25.63,10,248.97
9148,994,46,2025-05-05 19:05:00,24,14.68,39,162.21
9149,719,22,2025-04-24 01:25:00,57,73.36,7,594.0
9150,1340,1,2024-01-14 13:34:00,105,101.28,11,1470.21
9151,387,11,2024-01-26 09:08:00,116,71.91,9,690.14
9152,1814,18,2024-08-26 00:16:00,30,32.09,9,417.51
9153,648,4,2024-02-08 06:25:00,71,51.41,10,421.57
9154,1261,16,2024-03-13 23:03:00,118,73.14,10,1239.64
9155,1412,36,2024-12-14 14:20:00,28,18.44,7,177.03
9156,1242,20,2024-05-21 21:24:00,49,39.09,0,361.94
9157,238,48,2025-03-27 04:01:00,82,85.32,10,1466.19
9158,439,41,2024-07-02 15:07:00,92,113.32,15,1914.91
9159,1563,28,2024-03-10 00:33:00,104,118.07,14,1627.96
9160,1014,40,2024-04-08 08:35:00,37,28.0,8,369.5
9161,1009,17,2024-03-13 12:32:00,89,54.11,14,623.45
9162,196,30,2024-09-01 11:17:00,67,91.24,1,931.04
9163,156,27,2025-03-28 20:51:00,98,133.29,42,1229.67
9164,938,13,2024-08-06 13:19:00,102,62.49,13,849.92
9165,238,12,2024-01-14 00:13:00,82,50.73,3,761.98
9166,944,47,2024-01-30 21:19:00,66,63.71,10,698.77
9167,1951,19,2025-04-03 01:35:00,79,86.96,10,1464.19
9168,404,32,2024-03-24 02:58:00,112,124.99,0,1383.7
9169,189,36,2025-02-07 00:33:00,93,80.78,4,1119.74
9170,836,2,2024-12-31 22:18:00,63,46.69,15,481.81
9171,1128,20,2024-04-22 04:10:00,22,20.45,12,210.76
9172,1997,19,2025-04-02 06:38:00,101,104.79,4,1496.85
9173,263,16,2024-09-16 03:21:00,108,92.18,9,1580.92
9174,1442,11,2025-02-08 20:38:00,86,79.18,30,1272.89
9175,725,21,2024-05-01 16:14:00,56,35.17,11,525.69
9176,518,5,2024-04-06 18:52:00,13,19.46,40,280.22
9177,562,17,2024-05-07 04:36:00,72,80.05,0,789.1
9178,1544,9,2025-04-24 05:07:00,108,78.85,14,1334.66
9179,17,43,2024-04-27 04:40:00,114,135.14,4,1791.01
9180,1995,35,2024-11-07 23:30:00,111,72.51,5,1301.88
9181,1510,28,2024-01-16 01:40:00,55,39.88,13,656.67
9182,235,2,2025-01-21 16:18:00,23,31.99,12,499.37
9183,1864,43,2024-12-19 15:30:00,97,114.31,10,1129.53
9184,286,16,2024-10-08 12:12:00,95,111.71,15,1123.29
9185,826,47,2024-05-31 04:07:00,66,72.06,15,692.1
9186,347,33,2025-01-03 21:01:00,114,142.6,7,1705.5
9187,184,29,2025-05-09 23:18:00,116,89.14,6,1207.27
9188,109,49,2025-05-02 20:34:00,65,74.25,15,1025.62
9189,170,34,2024-01-28 18:56:00,78,54.1,40,594.78
9190,675,45,2024-03-08 22:28:00,108,95.91,6,1242.81
9191,20,2,2024-05-08 03:58:00,14,10.58,6,107.83
9192,792,50,2024-03-22 17:24:00,46,66.44,2,792.04
9193,1237,9,2024-09-08 15:41:00,16,13.11,7,193.74
9194,146,43,2024-04-24 22:42:00,64,76.18,0,1222.94
9195,885,46,2024-06-16 14:04:00,64,68.8,15,652.02
9196,1333,15,2024-02-06 19:01:00,19,12.07,15,162.0
9197,1967,23,2024-05-19 00:23:00,106,109.86,8,1193.6
9198,996,2,2025-03-26 07:57:00,81,54.86,15,492.37
9199,1672,18,2024-09-04 09:38:00,12,15.8,15,223.17
9200,500,10,2024-09-26 11:12:00,40,56.06,7,670.81
9201,408,2,2024-12-20 10:48:00,66,63.44,1,953.5
9202,947,11,2024-07-16 13:52:00,87,71.19,11,1138.76
9203,1585,22,2024-03-29 22:41:00,22,31.82,13,299.75
9204,455,39,2024-07-02 12:13:00,84,70.35,15,761.15
9205,274,17,2024-04-14 23:18:00,84,54.74,6,875.12
9206,292,25,2025-01-21 18:49:00,30,29.05,29,306.38
9207,1149,14,2024-01-04 08:07:00,12,16.35,9,185.95
9208,1774,34,2024-11-08 12:00:00,18,20.45,14,263.87
9209,1795,11,2024-10-09 12:31:00,50,58.89,13,709.13
9210,1101,2,2025-02-08 15:12:00,49,44.33,14,723.45
9211,48,30,2024-02-23 14:32:00,12,11.61,11,130.46
9212,77,12,2024-08-06 09:30:00,27,19.44,2,206.34
9213,845,44,2024-05-30 04:02:00,29,17.73,14,211.79
9214,999,37,2024-08-08 12:48:00,68,62.16,2,926.66
9215,614,15,2025-01-27 09:44:00,44,44.76,14,731.67
9216,779,48,2024-03-27 07:25:00,100,122.8,12,1483.28
9217,508,29,2024-10-08 13:07:00,33,48.45,0,794.28
9218,1964,23,2024-11-14 15:31:00,109,105.63,8,905.27
9219,1269,23,2025-04-13 00:25:00,110,159.39,5,1831.32
9220,175,48,2025-04-27 19:42:00,25,16.95,33,208.28
9221,1988,12,2024-11-11 04:29:00,95,104.46,6,1259.02
9222,530,44,2024-10-08 00:49:00,100,83.96,15,1065.94
9223,1247,15,2025-04-06 06:35:00,40,44.99,1,427.84
9224,1944,30,2024-10-13 12:42:00,30,36.24,12,363.03
9225,1385,7,2024-05-15 02:14:00,50,63.45,1,630.05
9226,1720,39,2024-08-18 16:54:00,50,33.66,2,328.73
9227,1726,5,2024-02-07 18:01:00,59,61.61,41,634.66
9228,856,35,2024-06-12 05:43:00,40,40.37,9,697.37
9229,951,27,2024-03-03 03:21:00,53,57.15,9,791.03
9230,1367,49,2024-09-01 06:32:00,48,29.22,3,255.67
9231,128,23,2025-03-10 04:05:00,31,25.98,15,317.76
9232,845,31,2024-09-24 12:44:00,110,76.04,12,1186.58
9233,781,19,2024-06-29 06:15:00,76,59.24,7,594.81
9234,94,29,2025-02-25 20:52:00,48,47.72,11,852.06
9235,177,3,2024-08-28 14:29:00,34,40.14,7,415.78
9236,839,17,2024-02-10 08:57:00,49,33.39,15,531.17
9237,757,31,2025-02-21 18:34:00,80,49.0,39,761.26
9238,117,40,2024-11-07 21:12:00,52,38.87,11,338.88
9239,2,40,2024-09-28 14:53:00,55,49.86,12,647.48
9240,1471,4,2024-01-06 09:30:00,55,66.83,14,563.6
9241,1984,7,2024-03-08 23:33:00,12,17.83,14,148.44
9242,562,7,2025-04-19 03:25:00,35,37.97,2,317.12
9243,19,34,2024-04-12 01:06:00,57,44.15,4,735.1
9244,920,36,2024-01-12 01:51:00,103,92.1,1,1205.41
9245,836,13,2025-02-06 17:42:00,112,96.28,12,905.31
9246,1116,20,2025-02-19 03:51:00,86,71.85,14,777.12
9247,1271,2,2025-01-05 11:31:00,84,62.97,5,921.01
9248,130,50,2024-10-04 06:36:00,51,52.67,11,524.8
9249,1242,15,2024-04-07 10:24:00,26,31.96,3,450.08
9250,170,30,2025-04-07 17:25:00,40,27.57,5,348.18
9251,779,40,2025-01-27 17:41:00,56,54.38,15,828.01
9252,1165,25,2025-03-29 22:29:00,99,77.43,11,916.01
9253,1067,3,2025-01-09 16:20:00,104,126.8,13,1567.84
9254,293,8,2025-04-24 12:54:00,37,55.04,9,729.67
9255,1132,25,2025-01-18 08:55:00,76,47.23,1,533.6
9256,239,42,2024-02-17 16:18:00,112,160.51,12,2765.62
9257,254,48,2024-01-03 05:09:00,113,157.73,11,2104.87
9258,660,38,2025-03-05 10:40:00,70,90.62,0,1355.37
9259,458,23,2024-03-09 12:54:00,32,40.12,14,418.97
9260,1885,43,2025-04-13 17:11:00,66,63.15,0,780.73
9261,1423,30,2024-01-19 12:09:00,56,83.89,2,1405.11
9262,966,47,2024-11-30 19:10:00,61,89.95,16,1275.72
9263,1449,35,2024-12-28 01:38:00,111,99.16,13,1490.39
9264,1613,25,2024-11-27 18:39:00,40,50.09,25,470.09
9265,398,28,2024-09-08 22:59:00,40,38.39,10,570.77
9266,1478,4,2024-02-11 18:46:00,71,56.28,14,500.76
9267,349,2,2025-03-08 23:09:00,69,51.9,3,619.87
9268,1955,5,2024-09-07 09:42:00,96,111.73,7,2009.07
9269,1165,9,2024-12-04 14:15:00,38,56.53,0,794.87
9270,688,35,2024-07-21 07:20:00,47,46.67,5,489.85
9271,286,25,2025-02-03 13:08:00,42,30.95,13,550.22
9272,1991,25,2025-02-23 07:37:00,12,16.58,14,178.6
9273,1356,25,2024-08-04 06:13:00,74,106.12,2,1034.03
9274,1081,2,2024-01-05 05:52:00,38,44.77,1,641.26
9275,1695,49,2024-12-13 23:55:00,62,38.39,6,334.5
9276,136,30,2024-12-08 07:44:00,120,98.88,3,949.27
9277,1206,14,2024-04-13 17:05:00,80,90.55,10,1627.69
9278,573,43,2024-11-30 18:59:00,66,60.47,15,899.97
9279,1396,22,2024-03-21 07:49:00,77,93.41,14,888.3
9280,44,50,2025-03-31 12:29:00,101,67.49,4,629.68
9281,1397,49,2024-04-22 14:52:00,100,126.87,0,1750.0
9282,1811,16,2024-02-23 07:19:00,60,52.86,7,741.96
9283,1439,6,2024-06-17 21:54:00,39,31.18,10,424.21
9284,1719,13,2024-12-20 04:52:00,95,93.22,1,1513.52
9285,27,8,2024-03-30 16:04:00,74,64.94,7,932.83
9286,614,22,2024-11-03 01:15:00,119,143.74,1,1706.84
9287,1903,37,2024-10-30 02:41:00,35,29.95,1,353.91
9288,1637,2,2024-07-15 11:25:00,18,13.14,15,215.7
9289,967,9,2024-07-30 15:11:00,37,32.32,1,575.79
9290,1105,35,2025-04-15 22:28:00,73,53.6,10,922.66
9291,1312,13,2024-10-07 13:24:00,80,90.85,15,1369.57
9292,911,14,2025-02-26 23:19:00,92,137.73,3,1842.02
9293,34,47,2025-01-22 16:39:00,96,133.87,3,1602.97
9294,1886,39,2024-09-15 04:56:00,119,155.21,15,2136.43
9295,1582,38,2025-01-15 11:15:00,101,88.0,0,993.93
9296,832,33,2024-01-12 14:14:00,55,73.19,5,875.35
9297,650,25,2024-06-29 05:39:00,118,151.18,0,1775.21
9298,1332,3,2025-02-13 06:25:00,25,15.2,0,257.22
9299,1284,28,2025-04-25 20:59:00,12,16.12,31,146.53
9300,1927,2,2024-02-19 18:45:00,89,80.76,12,1150.33
9301,1632,36,2025-01-16 15:10:00,60,50.66,13,477.92
9302,209,27,2025-04-07 14:22:00,112,80.29,0,932.39
9303,502,49,2025-01-09 10:53:00,43,28.83,15,441.43
9304,482,38,2024-09-10 08:11:00,42,55.25,9,524.42
9305,667,35,2024-10-28 03:39:00,119,133.64,10,1890.4
9306,1807,32,2025-01-21 09:27:00,51,34.71,9,424.63
9307,1688,24,2024-07-12 06:58:00,105,73.41,12,609.0
9308,418,12,2024-11-25 17:42:00,80,84.82,8,1247.72
9309,1965,37,2024-09-04 17:53:00,88,76.79,15,711.38
9310,1567,15,2024-12-20 22:22:00,27,28.81,4,482.95
9311,1029,1,2024-12-13 21:33:00,30,41.23,3,458.48
9312,1357,46,2024-01-20 21:09:00,54,39.64,0,576.05
9313,1589,37,2025-01-21 22:54:00,76,88.27,9,848.9
9314,849,37,2024-12-21 17:02:00,79,81.41,5,1371.9
9315,485,17,2024-07-12 15:42:00,10,11.28,14,189.63
9316,1033,48,2024-06-17 20:02:00,106,105.14,34,911.96
9317,242,42,2024-03-18 03:29:00,77,83.2,2,1027.14
9318,377,26,2024-08-04 12:39:00,75,77.16,4,740.9
9319,485,15,2025-04-16 16:59:00,113,166.78,9,2956.63
9320,819,5,2024-02-16 14:36:00,103,132.09,10,1455.49
9321,1489,24,2025-04-17 23:29:00,114,75.31,2,934.67
9322,22,19,2024-11-11 08:41:00,99,86.97,2,1011.81
9323,395,25,2024-03-03 08:21:00,119,79.11,6,691.49
9324,1697,15,2024-03-18 03:53:00,97,104.18,12,1669.83
9325,1655,3,2024-06-03 18:06:00,56,53.42,16,433.33
9326,120,32,2024-03-06 13:03:00,69,99.77,11,868.79
9327,1797,19,2025-01-15 01:41:00,117,114.93,1,2066.45
9328,106,22,2024-10-09 23:45:00,46,67.19,11,606.75
9329,1644,9,2024-09-14 05:30:00,110,163.05,8,2597.85
9330,1831,35,2024-11-13 17:04:00,24,32.64,13,524.7
9331,582,39,2024-08-31 05:42:00,44,47.18,7,752.65
9332,647,39,2024-06-13 15:19:00,99,108.53,3,1685.7
9333,1996,15,2024-04-15 15:22:00,84,94.14,6,963.61
9334,752,36,2024-04-05 06:35:00,78,53.01,15,483.34
9335,1211,17,2024-07-15 23:28:00,108,98.29,4,1523.87
9336,1287,12,2024-06-07 20:51:00,68,65.68,12,835.73
9337,676,31,2024-12-05 18:28:00,55,74.68,14,739.15
9338,664,48,2024-05-22 13:12:00,64,67.12,13,1178.14
9339,213,14,2024-12-17 13:52:00,11,10.89,9,176.53
9340,1209,18,2025-04-23 08:29:00,90,131.0,15,1225.06
9341,727,21,2024-12-07 15:24:00,86,97.06,15,1079.84
9342,215,40,2024-05-26 16:37:00,119,98.13,6,1489.19
9343,815,49,2025-03-30 06:39:00,82,109.47,13,1967.43
9344,138,20,2025-04-27 08:31:00,24,22.27,14,288.56
9345,1694,5,2024-10-21 08:59:00,90,76.13,11,1367.77
9346,1264,26,2024-02-10 08:02:00,88,123.53,14,1548.69
9347,633,6,2025-04-15 16:18:00,23,30.97,4,532.32
9348,517,2,2024-06-15 07:23:00,27,40.0,7,657.07
9349,277,30,2024-07-26 18:44:00,72,55.54,13,625.14
9350,932,12,2024-03-02 16:27:00,45,40.66,7,377.9
9351,892,6,2025-02-27 12:39:00,19,19.41,8,266.45
9352,455,41,2024-12-28 19:17:00,54,63.63,20,793.48
9353,1947,38,2025-02-11 03:33:00,112,68.29,10,1083.11
9354,1758,32,2024-01-27 01:45:00,120,116.93,15,2060.5
9355,1644,46,2024-01-03 20:08:00,113,125.02,18,1031.29
9356,708,48,2024-07-28 20:15:00,39,55.69,26,472.21
9357,1186,29,2024-07-27 04:48:00,79,109.26,14,967.13
9358,1353,11,2025-01-17 17:35:00,32,45.86,13,479.11
9359,41,47,2024-10-17 12:48:00,79,79.8,5,936.73
9360,614,3,2024-08-13 15:49:00,104,86.02,2,1514.89
9361,1826,27,2025-03-18 16:09:00,11,9.36,5,153.49
9362,188,9,2024-08-24 15:13:00,24,30.74,14,336.92
9363,1796,11,2024-12-13 15:34:00,87,128.66,8,1272.86
9364,1116,44,2024-10-12 15:10:00,44,31.89,11,414.93
9365,166,18,2024-01-13 22:24:00,51,68.82,10,926.33
9366,1696,47,2025-04-20 18:40:00,57,45.2,37,761.52
9367,904,4,2024-07-10 19:57:00,91,76.18,45,1265.65
9368,955,22,2024-04-07 22:17:00,14,14.49,6,142.01
9369,1302,19,2024-06-25 12:52:00,79,83.77,7,790.43
9370,1726,34,2024-02-03 20:58:00,71,48.17,12,649.64
9371,293,35,2024-03-02 18:17:00,17,13.48,26,184.5
9372,984,30,2024-07-02 20:40:00,88,115.57,25,1168.47
9373,907,50,2024-10-04 07:22:00,75,82.19,9,937.93
9374,1191,3,2024-12-10 17:26:00,72,84.25,3,850.49
9375,1384,10,2025-01-19 07:44:00,98,68.03,3,960.66
9376,1658,46,2024-09-12 22:25:00,95,81.04,10,1188.4
9377,1518,16,2025-03-30 07:22:00,58,54.6,5,931.07
9378,339,12,2024-08-16 00:25:00,96,134.02,15,1741.11
9379,995,16,2024-01-17 17:52:00,49,72.51,10,1238.39
9380,923,29,2024-01-20 20:08:00,37,36.6,15,538.8
9381,1475,43,2024-05-12 13:50:00,39,36.99,7,348.25
9382,40,6,2025-03-29 11:52:00,48,45.03,4,392.99
9383,1498,38,2025-03-09 02:46:00,32,37.63,13,555.71
9384,388,7,2024-12-05 18:16:00,103,72.99,26,1178.48
9385,1963,10,2024-11-26 13:58:00,103,124.23,3,1140.56
9386,679,45,2025-04-26 16:03:00,117,88.85,5,1287.8
9387,189,21,2024-11-19 20:10:00,22,26.41,44,214.74
9388,1918,27,2024-02-05 04:19:00,88,65.02,3,877.35
9389,1665,20,2025-01-15 07:20:00,103,128.53,15,2035.81
9390,25,50,2024-11-13 16:03:00,62,55.02,4,705.74
9391,387,34,2024-01-25 03:26:00,99,89.54,9,1478.31
9392,858,13,2024-04-03 21:16:00,116,105.73,0,1626.0
9393,464,28,2024-01-01 12:20:00,64,67.58,10,716.91
9394,18,39,2024-09-23 11:43:00,30,20.6,15,202.28
9395,1735,37,2024-08-11 04:59:00,29,32.49,7,494.66
9396,580,48,2025-02-07 13:30:00,23,24.96,8,303.74
9397,1347,29,2024-04-07 04:28:00,48,39.31,14,469.5
9398,1375,41,2024-12-04 22:24:00,67,91.35,8,1306.78
9399,1926,1,2024-02-20 20:33:00,102,147.13,29,1860.04
9400,1370,42,2024-08-06 12:37:00,86,115.26,11,1142.3
9401,1172,25,2024-01-13 14:05:00,28,23.7,1,319.95
9402,515,43,2024-08-31 12:22:00,99,73.17,0,1146.47
9403,711,25,2024-03-30 05:43:00,48,61.7,3,822.18
9404,385,41,2025-02-05 16:33:00,115,76.28,9,1092.15
9405,491,30,2024-02-22 01:57:00,46,57.28,10,826.46
9406,384,25,2024-01-31 18:25:00,105,66.38,11,1014.07
9407,646,4,2024-08-23 22:49:00,83,83.72,4,804.49
9408,152,30,2024-09-16 00:26:00,62,64.76,9,1069.13
9409,144,33,2024-10-23 06:00:00,100,116.37,12,1167.02
9410,1371,28,2024-09-14 08:08:00,118,168.31,7,2907.1
9411,896,6,2024-10-07 18:06:00,40,35.4,37,411.99
9412,333,30,2024-03-15 17:31:00,116,127.25,8,1875.76
9413,1483,20,2025-03-13 14:24:00,33,43.78,7,573.23
9414,324,26,2025-02-20 15:03:00,110,150.21,9,1813.32
9415,1142,28,2024-08-24 21:30:00,21,29.21,13,491.03
9416,571,5,2024-09-22 03:16:00,63,40.75,2,387.68
9417,1354,15,2024-08-07 06:49:00,28,20.51,0,348.31
9418,1355,11,2024-11-06 14:38:00,113,119.73,2,1212.25
9419,609,32,2024-03-18 23:52:00,15,21.67,13,279.55
9420,501,35,2025-01-06 13:24:00,71,64.64,13,759.12
9421,909,25,2024-08-22 00:15:00,89,122.86,5,1573.8
9422,1272,39,2024-02-13 09:14:00,79,64.24,14,946.97
9423,1677,1,2024-06-24 07:00:00,80,114.54,6,1159.88
9424,770,49,2025-03-23 01:57:00,23,19.87,15,341.45
9425,718,5,2024-02-12 20:34:00,96,106.07,45,1795.78
9426,377,32,2024-01-27 07:10:00,104,140.35,9,2136.17
9427,1254,5,2024-05-01 12:02:00,49,68.55,14,731.93
9428,757,29,2024-11-26 12:27:00,109,163.35,7,2237.41
9429,622,2,2024-10-01 02:36:00,26,27.22,8,410.72
9430,1876,11,2024-09-07 14:23:00,85,74.21,14,1041.6
9431,1740,11,2024-08-25 21:56:00,112,72.46,4,764.4
9432,769,30,2024-06-30 19:20:00,71,95.95,34,964.83
9433,972,8,2025-05-15 22:04:00,86,67.15,3,1119.58
9434,63,36,2024-08-21 03:26:00,50,32.38,3,410.5
9435,418,44,2024-08-12 12:04:00,37,33.09,9,315.24
9436,1983,7,2024-08-07 18:56:00,45,40.34,44,427.16
9437,704,20,2024-03-24 20:40:00,113,133.43,18,1438.81
9438,1310,29,2024-06-26 06:50:00,89,120.39,14,1721.59
9439,1194,45,2025-01-15 04:42:00,14,9.53,4,171.16
9440,1254,11,2024-04-11 15:39:00,116,152.67,11,2255.34
9441,1498,44,2024-11-03 12:34:00,62,91.4,10,738.81
9442,855,2,2024-03-02 02:25:00,54,48.77,12,562.73
9443,168,23,2025-05-14 00:15:00,51,47.32,3,757.84
9444,1114,44,2024-01-29 21:43:00,96,122.43,13,1469.02
9445,61,23,2024-08-04 21:48:00,71,73.28,5,1054.9
9446,385,28,2024-01-10 01:34:00,111,93.91,6,1258.34
9447,1879,2,2025-04-08 23:27:00,41,51.19,7,662.42
9448,283,50,2025-04-29 07:27:00,84,103.46,3,841.57
9449,1392,40,2025-01-06 15:42:00,77,77.59,2,1068.0
9450,1661,25,2024-04-11 21:00:00,98,117.03,3,1441.86
9451,188,27,2024-10-05 01:01:00,44,59.08,5,532.75
9452,408,22,2024-08-29 21:02:00,12,13.82,10,180.85
9453,1795,6,2024-09-05 01:57:00,33,20.09,11,349.28
9454,1928,43,2024-07-05 00:41:00,23,29.32,14,510.96
9455,1186,1,2025-04-09 01:41:00,51,73.31,8,692.43
9456,269,23,2024-06-26 21:16:00,112,87.56,6,926.11
9457,351,44,2025-01-31 06:11:00,92,120.03,5,1773.01
